[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/ENABLED_DECORATORS = org.eclipse.m2e.core.mavenVersionDecorator:false,org.eclipse.ui.LinkedResourceDecorator:true,org.eclipse.ui.SymlinkDecorator:true,org.eclipse.ui.VirtualResourceDecorator:true,org.eclipse.ui.ContentTypeDecorator:true,org.eclipse.ui.ResourceFilterDecorator:false,org.eclipse.debug.ui.prototype.decorator:true,org.eclipse.m2e.core.maven2decorator:true,org.eclipse.jdt.ui.override.decorator:true,org.eclipse.jdt.ui.interface.decorator:true,org.eclipse.jdt.ui.buildpath.decorator:true,org.eclipse.jdt.internal.ui.without.test.code.decorator:true,org.eclipse.buildship.ui.gradledecorator:true,org.eclipse.egit.ui.internal.decorators.GitLightweightDecorator:true,org.eclipse.egit.ui.internal.repository.RepositoryTreeNodeDecorator:true,org.eclipse.pde.ui.binaryProjectDecorator:false,org.springframework.ide.eclipse.boot.ui.DevtoolsProjectDecorator:true,
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_NOFOCUS_TAB_BG_END = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_NOFOCUS_TAB_BG_START = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_NOFOCUS_TAB_TEXT_COLOR = 16,16,16
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_TAB_BG_END = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_TAB_BG_START = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_TAB_INNER_KEYLINE_COLOR = 205,199,194
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_TAB_OUTER_KEYLINE_COLOR = 205,199,194
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_TAB_OUTLINE_COLOR = 205,199,194
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_UNSELECTED_TABS_COLOR_END = 225,222,219
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.ACTIVE_UNSELECTED_TABS_COLOR_START = 225,222,219
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.INACTIVE_TAB_BG_END = 246,245,244
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.INACTIVE_TAB_BG_START = 246,245,244
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.INACTIVE_TAB_INNER_KEYLINE_COLOR = 213,208,204
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.INACTIVE_TAB_OUTER_KEYLINE_COLOR = 213,208,204
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.INACTIVE_TAB_OUTLINE_COLOR = 213,208,204
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.INACTIVE_TAB_TEXT_COLOR = 61,61,61
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.INACTIVE_UNSELECTED_TABS_COLOR_END = 234,232,230
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.e4.ui.css.theme.e4_default.org.eclipse.ui.r30.org.eclipse.ui.workbench.INACTIVE_UNSELECTED_TABS_COLOR_START = 234,232,230
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.commands = <?xml version="1.0" encoding="UTF-8"?>...
[2022-03-20 15:01:17] <?xml version="1.0" encoding="UTF-8"?>
<org.eclipse.ui.commands/>
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.jdt.ui.ColoredLabels.match_highlight = 206,204,247
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.jdt.ui.Javadoc.backgroundColor = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_NOFOCUS_TAB_BG_END = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_NOFOCUS_TAB_BG_START = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_NOFOCUS_TAB_SELECTED_TEXT_COLOR = 0,1,2
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_NOFOCUS_TAB_TEXT_COLOR = 16,16,16
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_TAB_BG_END = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_TAB_BG_START = 255,255,255
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_TAB_INNER_KEYLINE_COLOR = 205,199,194
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_TAB_OUTER_KEYLINE_COLOR = 205,199,194
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_TAB_OUTLINE_COLOR = 205,199,194
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_TAB_SELECTED_TEXT_COLOR = 0,1,2
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_TAB_TEXT_COLOR = 0,0,0
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_TAB_UNSELECTED_TEXT_COLOR = 0,1,2
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_UNSELECTED_TABS_COLOR_END = 225,222,219
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.ACTIVE_UNSELECTED_TABS_COLOR_START = 225,222,219
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.DARK_BACKGROUND = 0,1,2
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.DARK_FOREGROUND = 0,1,2
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.INACTIVE_TAB_BG_END = 246,245,244
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.INACTIVE_TAB_BG_START = 246,245,244
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.INACTIVE_TAB_INNER_KEYLINE_COLOR = 213,208,204
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.INACTIVE_TAB_OUTER_KEYLINE_COLOR = 213,208,204
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.INACTIVE_TAB_OUTLINE_COLOR = 213,208,204
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.INACTIVE_TAB_SELECTED_TEXT_COLOR = 0,1,2
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.INACTIVE_TAB_TEXT_COLOR = 61,61,61
[2022-03-20 15:01:17] Performing Preference /instance/org.eclipse.ui.workbench/org.eclipse.ui.ide.systemDefault.org.eclipse.ui.workbench.INACTIVE_TAB_UNSELECTED_TEXT_COLOR = 0,1,2
